"Sentence","Label"
"[E1]Sun Stripe Shrimp or Caridina profundicola[/E1] breed by [E2]most likely direct development[/E2]","breed_by"
"[E1]Alabama cave shrimp or Palaemonias alabamae[/E1] live in [E2]dark zones of caves in groundwater aquifers in northern Alabama, USA.;[/E2]","live_in"
"[E1]Alabama cave shrimp or Palaemonias alabamae[/E1] feed on [E2]detritus, small invertebrates, and other organic material.;[/E2]","feed_on"
"[E1]Alabama cave shrimp or Palaemonias alabamae[/E1] breed by [E2]direct development[/E2]","breed_by"
"[E1]California freshwater shrimp or Syncaris pacifica[/E1] live in [E2]clear, cool freshwater streams, with undercut banks and overhanging vegetation in coastal drainages in California, USA.;[/E2]","live_in"
"[E1]California freshwater shrimp or Syncaris pacifica[/E1] feed on [E2]detritus and algae.;[/E2]","feed_on"
"[E1]California freshwater shrimp or Syncaris pacifica[/E1] breed by [E2]internal fertilization[/E2]","breed_by"
"[E1]Piedmont blue burrower or Cambarus harti[/E1] live in [E2]small, spring-fed streams and burrows near these water bodies;[/E2]","live_in"
"[E1]Piedmont blue burrower or Cambarus harti[/E1] feed on [E2]detritus and other organic matter;[/E2]","feed_on"
"[E1]Piedmont blue burrower or Cambarus harti[/E1] breed by [E2]direct fertilization, where the male deposits sperm into the female's sperm receptacles[/E2]","breed_by"
"[E1]Sweet home Alabama crayfish  or Cambarus speleocoopi[/E1] live in [E2]caves in streams less than one meter wide, Alabama, USA;[/E2]","live_in"
"[E1]Sweet home Alabama crayfish  or Cambarus speleocoopi[/E1] feed on [E2]detritus, plant material, and small aquatic organisms;[/E2]","feed_on"
"[E1]Sweet home Alabama crayfish  or Cambarus speleocoopi[/E1] breed by [E2]the male depositing sperm into the seminal receptacle of the female[/E2]","breed_by"
"[E1]Nashville crayfish or Orconectes shoupi[/E1] live in [E2]the Mill Creek watershed in Davidson County, Tennessee;[/E2]","live_in"
"[E1]Nashville crayfish or Orconectes shoupi[/E1] feed on [E2]detritus, plant material, and small aquatic organisms;[/E2]","feed_on"
"[E1]Nashville crayfish or Orconectes shoupi[/E1] breed by [E2]the male depositing sperm into the seminal receptacle of the female during the fall[/E2]","breed_by"
"[E1]Mississippi flatwoods crayfish or Procambarus cometes[/E1] live in [E2]the flatwoods ecoregion of Mississippi;[/E2]","live_in"
"[E1]Mississippi flatwoods crayfish or Procambarus cometes[/E1] feed on [E2]detritus and small aquatic organisms;[/E2]","feed_on"
"[E1]Mississippi flatwoods crayfish or Procambarus cometes[/E1] breed by [E2]the male depositing sperm into the seminal receptacle of the female during the fall[/E2]","breed_by"
"[E1]Santa Fe cave crayfish or Procambarus erythrops[/E1] live in [E2]underwater caves in the Santa Fe River system in Florida;[/E2]","live_in"
"[E1]Santa Fe cave crayfish  or Procambarus erythrops[/E1] feed on [E2]detritus, small invertebrates and bat guano;[/E2]","feed_on"
"[E1]Santa Fe cave crayfish  or Procambarus erythrops[/E1] breed by [E2]direct copulation, and the female carries the fertilized eggs in her pleopods until they hatch into miniature crayfish[/E2]","breed_by"
"[E1]Bombus brachycephalus[/E1] live in [E2]pine oak forest, and deciduous and evergreen tropical forest in Chiapas, Mexico, Guatemala and Honduras;[/E2]","live_in"
"[E1]Bombus brachycephalus[/E1] feed on [E2]nectar and pollen from a variety of flowering plants;[/E2]","feed_on"
"[E1]Bombus brachycephalus[/E1] breed by [E2]the queen bee laying fertilized eggs, which develop into worker bees and unfertilized eggs, which develop into male drones[/E2]","breed_by"
"[E1]Crotch's bumble bee or Bombus crotchii[/E1] live in [E2]coastal areas of the western United States, specifically regions of California;[/E2]","live_in"
"[E1]Crotch's bumble bee or Bombus crotchii[/E1] feed on [E2]nectar and pollen from a variety of flowering plants;[/E2]","feed_on"
"[E1]Crotch's bumble bee or Bombus crotchii[/E1] breed by [E2]the queen bee laying fertilized eggs, which develop into worker bees and unfertilized eggs, which develop into male drones[/E2]","breed_by"
"[E1]Moscardón or Bombus dahlbomii[/E1] live in [E2]South America, specifically within the Andean region of Chile and Argentina;[/E2]","live_in"
"[E1]Moscardón or  Bombus dahlbomii[/E1] feed on [E2]nectar and pollen from a variety of flowering plants;[/E2]","feed_on"
"[E1]Moscardón or  Bombus dahlbomii[/E1] breed by [E2]the queen bee laying fertilized eggs, which develop into worker bees, and unfertilized eggs, which develop into male drones[/E2]","breed_by"
"[E1]Bombus fraternus[/E1] live in [E2]the southern United States, specifically within the Great Plains region;[/E2]","live_in"
"[E1]Bombus fraternus[/E1] feed on [E2]nectar and pollen from a variety of flowering plants;[/E2]","feed_on"
"[E1]Bombus fraternus[/E1] breed by [E2]the queen bee laying fertilized eggs, which develop into worker bees, and unfertilized eggs, which develop into male drones[/E2]","breed_by"
"[E1]Bombus inexspectatus[/E1] live in [E2]high mountain habitats, especially on the southern slopes, in the alpine and subalpine zone in open areas and on the edges of woodland habitat in Austria, France, Italy, Spain, and Switzerland;[/E2]","live_in"
"[E1]Bombus inexspectatus[/E1] feed on [E2]nectar and pollen from a variety of flowering plant;[/E2]","feed_on"
"[E1]Bombus inexspectatus[/E1] breed by [E2]the queen bee laying fertilized eggs, which develop into worker bees, and unfertilized eggs, which develop into male drones[/E2]","breed_by"
"[E1]Apo Swallowtail or Graphium sandawanum[/E1] live in [E2]high-altitude montane forests;[/E2]","live_in"
"[E1]Apo Swallowtail or Graphium sandawanum[/E1] feed on [E2]plants from the family Lauraceae, especially the genus Litsea;[/E2]","feed_on"
"[E1]Apo Swallowtail or Graphium sandawanum[/E1] breed by [E2]sexual reproduction where the female lays eggs on the leaves of the host plant[/E2]","breed_by"
"[E1]Queen Alexandra's birdwing or Ornithoptera alexandrae[/E1] live in [E2]lowland tropical rainforests;[/E2]","live_in"
"[E1]Queen Alexandra's birdwing  or Ornithoptera alexandrae[/E1] feed on [E2]leaves of pipe vines from the genus Aristolochia;[/E2]","feed_on"
"[E1]Queen Alexandra's birdwing  or Ornithoptera alexandrae[/E1] breed by [E2]the female butterfly lays her eggs on the underside of the pipe vine leaves[/E2]","breed_by"
"[E1]Wallace's golden birdwing[/E1] live in [E2]the northern Maluku islands, including the islands of Bacan, Halmahera, Ternate, Tidore and their surrounding islands;[/E2]","live_in"
"[E1]Wallace's golden birdwing[/E1] feed on [E2]nectar from a variety of flowers;[/E2]","feed_on"
"[E1]Wallace's golden birdwing[/E1] breed by [E2]female butterfly laying eggs on the host plants[/E2]","breed_by"
"[E1]Southern tailed birdwing or Ornithoptera meridionalis[/E1] live in [E2]lowland rainforests in southern parts of New Guinea;[/E2]","live_in"
"[E1]Southern tailed birdwing  or Ornithoptera meridionalis[/E1] feed on [E2]nectar from a variety of flowers;[/E2]","feed_on"
"[E1]Southern tailed birdwing  or Ornithoptera meridionalis[/E1] breed by [E2]a process where the female lays eggs on suitable host plants[/E2]","breed_by"
"[E1]Luzon peacock swallowtail or Papilio chikae[/E1] live in [E2]montane forests on Luzon Island in the Philippines;[/E2]","live_in"
"[E1]Luzon peacock swallowtail  or Papilio chikae[/E1] feed on [E2]nectar from various plants, while its caterpillars feed on citrus plants;[/E2]","feed_on"
"[E1]Luzon peacock swallowtail  or Papilio chikae[/E1] breed by [E2]laying eggs on the leaves of suitable host plants[/E2]","breed_by"
"[E1]Illidge's ant blue or Acrodipsas illidgei[/E1] live in [E2]a narrow coastal strip of woodland and rainforest in Queensland, Australia;[/E2]","live_in"
"[E1]Illidge's ant blue  or Acrodipsas illidgei[/E1] feed on [E2]honeydew excreted by aphids, and its larvae feed on secretions provided by certain ant species;[/E2]","feed_on"
"[E1]Illidge's ant blue  or Acrodipsas illidgei[/E1] breed by [E2]laying eggs near the ant nests, and the hatching larvae are taken into the ant nest where they are protected and fed[/E2]","breed_by"
"[E1]cranberry-bog copper or bog copper or Lycaena epixanthe[/E1] live in [E2]the moist grasslands and meadows in North America;[/E2]","live_in"
"[E1]cranberry-bog copper or Lycaena epixanthe[/E1] feed on [E2]the nectar of small flowers, and their larvae feed on the leaves of sheep sorrel;[/E2]","feed_on"
"[E1]cranberry-bog copper or Lycaena epixanthe[/E1] breed by [E2]laying its eggs on the host plant, where the eggs hatch into larvae that live and grow on the host plant until they pupate[/E2]","breed_by"
"[E1]Dickson's copper or Chrysoritis dicksoni[/E1] live in [E2]arid lowland with low shrubs and sparse vegetation cover in the south coast of the Western Cape Province in South Africa;[/E2]","live_in"
"[E1]Dickson's copper or Chrysoritis dicksoni[/E1] feed on [E2]the nectar of trees;[/E2]","feed_on"
"[E1]Dickson's copper or Chrysoritis dicksoni[/E1] breed by [E2]ovipositing on many different plants and substrates[/E2]","breed_by"
"[E1]Bathurst copper or Paralucia spinifera[/E1] live in [E2]Australia, primarily in the vicinity of Bathurst and the Australian Capital Territory;[/E2]","live_in"
"[E1]Bathurst copper or Paralucia spinifera[/E1] feed on [E2]the nectar of eucalyptus trees;[/E2]","feed_on"
"[E1]Bathurst copper or Paralucia spinifera[/E1] breed by [E2]laying their eggs on plant leaves[/E2]","breed_by"
"[E1]Vogel's blue or Plebejus vogelii[/E1] live in [E2]hot and barren stony places at high altitude in the mountains in the Middle Atlas and High Atlas Mountains of Morocco;[/E2]","live_in"
"[E1]Vogel's blue or Plebejus vogelii[/E1] feed on [E2]plants, leaves, and wood, while others are predators or scavengers;[/E2]","feed_on"
"[E1]Vogel's blue or Plebejus vogelii[/E1] breed by [E2]depositing their eggs on Erodium cheiranthifolium[/E2]","breed_by"
"[E1]Biak dark crow or Euploea albicosta[/E1] live in [E2]Indonesia;[/E2]","live_in"
"[E1]Biak dark crow or Euploea albicosta[/E1] feed on [E2]plants, leaves, and wood, while others are predators or scavengers;[/E2]","feed_on"
"[E1]Biak dark crow or Euploea albicosta[/E1] breed by [E2]females laying eggs in a location with an ample food source for the larvae[/E2]","breed_by"
"[E1]Murphy's crow or Euploea caespes[/E1] live in [E2]Indonesia;[/E2]","live_in"
"[E1]Murphy's crow or Euploea caespes[/E1] feed on [E2]plants, leaves, and wood, while others are predators or scavengers;[/E2]","feed_on"
"[E1]Murphy's crow or Euploea caespes[/E1] breed by [E2]females laying eggs in a location with an ample food source for the larvae[/E2]","breed_by"
"[E1]Seychelles crow or Euploea mitra[/E1] live in [E2]the Seychelles;[/E2]","live_in"
"[E1]Seychelles crow or Euploea mitra[/E1] feed on [E2]plants, leaves, and wood, while others are predators or scavengers;[/E2]","feed_on"
"[E1]Seychelles crow or Euploea mitra[/E1] breed by [E2]females laying eggs in a location with an ample food source for the larvae[/E2]","breed_by"
"[E1]Biak threespot crow or Euploea tripunctata[/E1] live in [E2]Indonesia;[/E2]","live_in"
"[E1]Biak threespot crow  or Euploea tripunctata[/E1] feed on [E2]plants, leaves, and wood, while others are predators or scavengers;[/E2]","feed_on"
"[E1]Biak threespot crow or Euploea tripunctata[/E1] breed by [E2]females laying eggs in a location with an ample food source for the larvae[/E2]","breed_by"
"[E1]Ponza grayling or Hipparchia sbordonii[/E1] live in [E2]dry grassland and scrub close to trees in the Ponza Islands of Italy;[/E2]","live_in"
"[E1]Ponza grayling or Hipparchia sbordonii[/E1] feed on [E2]plants, leaves, and wood, while others are predators or scavengers;[/E2]","feed_on"
"[E1]Ponza grayling or Hipparchia sbordonii[/E1] breed by [E2]single brooding[/E2]","breed_by"
"[E1]Schneider's surprise or Tiradelphe schneideri[/E1] live in [E2]the Solomon Islands;[/E2]","live_in"
"[E1]Schneider's surprise or Tiradelphe schneideri[/E1] feed on [E2]plants, leaves, and wood, while others are predators or scavengers;[/E2]","feed_on"
"[E1]Schneider's surprise or Tiradelphe schneideri[/E1] breed by [E2]females laying eggs in a location with an ample food source for the larvae[/E2]","breed_by"
"[E1]Madeiran brimstone  or Gonepteryx maderensis[/E1] live in [E2]the island of Madeira;[/E2]","live_in"
"[E1]Madeiran brimstone  or Gonepteryx maderensis[/E1] feed on [E2]nectar from various plants;[/E2]","feed_on"
"[E1]Madeiran brimstone  or Gonepteryx maderensis[/E1] breed by [E2]laying eggs on specific host plants[/E2]","breed_by"
"[E1]Black grass-dart butterfly or Ocybadistes knightorum[/E1] live in [E2]very low-lying subtropical environments in New South Wales north coast, Australia;[/E2]","live_in"
"[E1]Black grass-dart butterfly or Ocybadistes knightorum[/E1] feed on [E2]Floyd's Grass (Alexfloydia repens);[/E2]","feed_on"
"[E1]Black grass-dart butterfly or Ocybadistes knightorum[/E1] breed by [E2]laying eggs on suitable host plants, mainly the grass species[/E2]","breed_by"
"[E1]Canary Islands Large White or Pieris cheiranthi[/E1] live in [E2]the Canary Islands, Spain;[/E2]","live_in"
"[E1]Canary Islands Large White  or Pieris cheiranthi[/E1] feed on [E2]plants from the Brassicaceae family, such as sea rocket, yellow wall rocket, and wild radish;[/E2]","feed_on"
"[E1]Canary Islands Large White  or Pieris cheiranthi[/E1] breed by [E2]laying eggs on the underside of the leaves of these plants[/E2]","breed_by"
"[E1]Fabulous green sphinx moth or fabulous green sphinx of Kauai or Tinostoma smaragditis[/E1] live in [E2]lowland mesic forest in Kauai, Hawaii in USA[/E2]","live_in"
"[E1]Fabulous green sphinx moth or Tinostoma smaragditis[/E1] feed on [E2]plants in the Polygonaceae family, especially seagrape and cocoplum;[/E2]","feed_on"
"[E1]Fabulous green sphinx moth or Tinostoma smaragditis[/E1] breed by [E2]laying eggs on the underside of the leaves of these plants[/E2]","breed_by"
"[E1]Agabus clypealis[/E1] live in [E2]Denmark, Germany, Latvia, Poland, Russia, and Sweden.[/E2]","live_in"
"[E1]Agabus clypealis[/E1] feed on [E2]other small aquatic invertebrates;[/E2]","feed_on"
"[E1]Agabus clypealis[/E1] breed by [E2]laying eggs near or attached to underwater vegetation[/E2]","breed_by"
"[E1]Agabus discicollis[/E1] live in [E2]various aquatic habitats, including ponds, lakes, and slow-flowing rivers;[/E2]","live_in"
"[E1]Agabus discicollis[/E1] feed on [E2]other small invertebrates;[/E2]","feed_on"
"[E1]Agabus discicollis[/E1] breed by [E2]laying eggs near the water's edge or attached to submerged vegetation[/E2]","breed_by"
"[E1]Agabus hozgargantae[/E1] live in [E2]ponds, streams, lakes, and marshes in Spain;[/E2]","live_in"
"[E1]Agabus hozgargantae[/E1] feed on [E2]aquatic organisms such as other insects, tadpoles, and small fish;[/E2]","feed_on"
"[E1]Agabus hozgargantae[/E1] breed by [E2]females laying eggs on or near aquatic vegetation and larvae undergo several stages of development before pupating either in the water or in moist soil near the water's edge[/E2]","breed_by"
"[E1]Deronectes aljibensis[/E1] live in [E2]ponds, streams, lakes, and marshes in Spain;[/E2]","live_in"
"[E1]Deronectes aljibensis[/E1] feed on [E2]aquatic organisms such as other insects, tadpoles, and small fish;[/E2]","feed_on"
"[E1]Deronectes aljibensis[/E1] breed by [E2]females laying eggs on or near aquatic vegetation and larvae undergo several stages of development before pupating either in the water or in moist soil near the water's edge[/E2]","breed_by"
"[E1]Graptodytes delectus[/E1] live in [E2]ponds, streams, lakes, and marshes in Spain;[/E2]","live_in"
"[E1]Graptodytes delectus[/E1] feed on [E2]aquatic organisms such as other insects, tadpoles, and small fish;[/E2]","feed_on"
